A,17,pez-clj-bitset,2713
A,17,pez-clj-boolean-array,9375
A,17,pez-clj-bitset,5954
A,17,pez-clj-boolean-array,9293
A,17,pez-clj-bitset,5951
A,17,pez-clj-boolean-array,9423
A,17,pez-clj-bitset,5830
A,17,pez-clj-boolean-array,9276
A,17,pez-clj-bitset,2728
A,17,pez-clj-boolean-array,9214
A,17,pez-clj-bitset,2727
A,17,pez-clj-boolean-array,9414
A,17,pez-clj-bitset,2748
A,17,pez-clj-boolean-array,9273
A,17,pez-clj-bitset,5970
A,17,pez-clj-boolean-array,9305
A,17,pez-clj-bitset,2727
A,17,pez-clj-boolean-array,9195
A,17,pez-clj-bitset,2791
A,17,pez-clj-boolean-array,9326
A,17,pez-clj-bitset,2777
A,17,pez-clj-boolean-array,9121
A,17,pez-clj-bitset,5786
A,17,pez-clj-boolean-array,9249
A,17,pez-clj-bitset,5864
A,17,pez-clj-boolean-array,9132
A,17,pez-clj-bitset,2747
A,17,pez-clj-boolean-array,9148
A,17,pez-clj-bitset,5724
A,17,pez-clj-boolean-array,9327
A,17,pez-clj-bitset,2723
A,17,pez-clj-boolean-array,9341
A,17,pez-clj-bitset,2734
A,17,pez-clj-boolean-array,9347
A,17,pez-clj-bitset,2706
A,17,pez-clj-boolean-array,9328
A,17,pez-clj-bitset,2718
A,17,pez-clj-boolean-array,9115
A,17,pez-clj-bitset,2794
A,17,pez-clj-boolean-array,9160
A,17,pez-clj-bitset,5870
A,17,pez-clj-boolean-array,9272
A,17,pez-clj-bitset,5937
A,17,pez-clj-boolean-array,9364
A,17,pez-clj-bitset,2711
A,17,pez-clj-boolean-array,9175
A,17,pez-clj-bitset,2724
A,17,pez-clj-boolean-array,9107
A,17,pez-clj-bitset,5742
A,17,pez-clj-boolean-array,9315
A,17,pez-clj-bitset,2769
A,17,pez-clj-boolean-array,9133
A,17,pez-clj-bitset,2791
A,17,pez-clj-boolean-array,9342
A,17,pez-clj-bitset,2741
A,17,pez-clj-boolean-array,9188
A,17,pez-clj-bitset,2722
A,17,pez-clj-boolean-array,9121
A,17,pez-clj-bitset,5686
A,17,pez-clj-boolean-array,9311
A,17,pez-clj-bitset,5929
A,17,pez-clj-boolean-array,9226
A,17,pez-clj-bitset,2756
A,17,pez-clj-boolean-array,9354
A,17,pez-clj-bitset,5929
A,17,pez-clj-boolean-array,9223
A,17,pez-clj-bitset,5911
A,17,pez-clj-boolean-array,9366
A,17,pez-clj-bitset,2719
A,17,pez-clj-boolean-array,9234
A,17,pez-clj-bitset,2707
A,17,pez-clj-boolean-array,9242
A,17,pez-clj-bitset,5892
A,17,pez-clj-boolean-array,9130
A,17,pez-clj-bitset,5926
A,17,pez-clj-boolean-array,9274
A,17,pez-clj-bitset,2720
A,17,pez-clj-boolean-array,9344
A,17,pez-clj-bitset,2753
A,17,pez-clj-boolean-array,9315
A,17,pez-clj-bitset,2753
A,17,pez-clj-boolean-array,9415
A,17,pez-clj-bitset,2725
A,17,pez-clj-boolean-array,9336
A,17,pez-clj-bitset,2742
A,17,pez-clj-boolean-array,9112
A,17,pez-clj-bitset,5743
A,17,pez-clj-boolean-array,9137
A,17,pez-clj-bitset,5929
A,17,pez-clj-boolean-array,9254
A,17,pez-clj-bitset,2723
A,17,pez-clj-boolean-array,9269
A,17,pez-clj-bitset,2736
A,17,pez-clj-boolean-array,9320
A,17,pez-clj-bitset,2782
A,17,pez-clj-boolean-array,9288
A,17,pez-clj-bitset,2764
A,17,pez-clj-boolean-array,9408
A,17,pez-clj-bitset,2789
A,17,pez-clj-boolean-array,9286
A,17,pez-clj-bitset,5937
A,17,pez-clj-boolean-array,9154
A,17,pez-clj-bitset,5884
A,17,pez-clj-boolean-array,9098
A,17,pez-clj-bitset,2761
A,17,pez-clj-boolean-array,9266
A,17,pez-clj-bitset,2721
A,17,pez-clj-boolean-array,9251
A,17,pez-clj-bitset,5957
A,17,pez-clj-boolean-array,9285
A,17,pez-clj-bitset,2720
A,17,pez-clj-boolean-array,9261
A,17,pez-clj-bitset,2749
A,17,pez-clj-boolean-array,9081
A,17,pez-clj-bitset,5970
A,17,pez-clj-boolean-array,9046
A,17,pez-clj-bitset,5734
A,17,pez-clj-boolean-array,9280
A,17,pez-clj-bitset,5693
A,17,pez-clj-boolean-array,9205
A,17,pez-clj-bitset,2765
A,17,pez-clj-boolean-array,9322
A,17,pez-clj-bitset,2712
A,17,pez-clj-boolean-array,9355
A,17,pez-clj-bitset,5971
A,17,pez-clj-boolean-array,9302
A,17,pez-clj-bitset,2761
A,17,pez-clj-boolean-array,9169
A,17,pez-clj-bitset,5897
A,17,pez-clj-boolean-array,9091
A,17,pez-clj-bitset,5827
A,17,pez-clj-boolean-array,9352
A,17,pez-clj-bitset,5782
A,17,pez-clj-boolean-array,9267
A,17,pez-clj-bitset,2738
A,17,pez-clj-boolean-array,9290
A,17,pez-clj-bitset,2729
A,17,pez-clj-boolean-array,9187
A,17,pez-clj-bitset,2710
A,17,pez-clj-boolean-array,9350
A,17,pez-clj-bitset,2723
A,17,pez-clj-boolean-array,9076
A,17,pez-clj-bitset,5685
A,17,pez-clj-boolean-array,9269
A,17,pez-clj-bitset,2778
A,17,pez-clj-boolean-array,9296
A,17,pez-clj-bitset,2707
A,17,pez-clj-boolean-array,9257
A,17,pez-clj-bitset,2729
A,17,pez-clj-boolean-array,9272
A,17,pez-clj-bitset,2759
A,17,pez-clj-boolean-array,9154
A,17,pez-clj-bitset,2741
A,17,pez-clj-boolean-array,9304
A,17,pez-clj-bitset,2790
A,17,pez-clj-boolean-array,9116
A,17,pez-clj-bitset,2734
A,17,pez-clj-boolean-array,9296
A,17,pez-clj-bitset,2747
A,17,pez-clj-boolean-array,9090
A,17,pez-clj-bitset,2700
A,17,pez-clj-boolean-array,9375
A,17,pez-clj-bitset,5906
A,17,pez-clj-boolean-array,9338
A,17,pez-clj-bitset,2713
A,17,pez-clj-boolean-array,9342
A,17,pez-clj-bitset,5960
A,17,pez-clj-boolean-array,9339
A,17,pez-clj-bitset,2711
A,17,pez-clj-boolean-array,9104
A,17,pez-clj-bitset,5875
A,17,pez-clj-boolean-array,9333
A,17,pez-clj-bitset,2772
A,17,pez-clj-boolean-array,9257
A,17,pez-clj-bitset,5907
A,17,pez-clj-boolean-array,9285
A,17,pez-clj-bitset,2799
A,17,pez-clj-boolean-array,9346
A,17,pez-clj-bitset,2757
A,17,pez-clj-boolean-array,9350
A,17,pez-clj-bitset,2758
A,17,pez-clj-boolean-array,9347
A,17,pez-clj-bitset,5855
A,17,pez-clj-boolean-array,9252
A,17,pez-clj-bitset,2721
A,17,pez-clj-boolean-array,9194
A,17,pez-clj-bitset,5930
A,17,pez-clj-boolean-array,9330
A,17,pez-clj-bitset,5734
A,17,pez-clj-boolean-array,9299
A,17,pez-clj-bitset,5933
A,17,pez-clj-boolean-array,9085
A,17,pez-clj-bitset,2737
A,17,pez-clj-boolean-array,9262
A,17,pez-clj-bitset,5756
A,17,pez-clj-boolean-array,9353
A,17,pez-clj-bitset,2745
A,17,pez-clj-boolean-array,9106
A,17,pez-clj-bitset,2708
A,17,pez-clj-boolean-array,9267
